"STATION","NAME","DATE","TMAX","TMIN"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-06","50","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-07","46","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-08","48","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-09","38","13"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-10","36","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-11","39","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-12","38","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-13","38","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-14","29","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-15","23","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-16","29","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-17","29","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-18","29","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-19","24","3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-20","36","4"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-21","47","11"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-22","43","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-23","42","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-24","26","11"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-25","28","9"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-26","22","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-27","24","11"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-28","29","3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-29","35","12"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-30","31","10"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2012-12-31","21","6"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-01","31","2"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-02","42","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-03","31","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-04","41","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-05","50","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-06","42","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-07","42","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-08","52","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-09","49","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-10","35","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-11","16","-3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-12","19","-5"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-13","19","-7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-14","18","-3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-15","33","-5"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-16","47","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-17","44","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-18","49","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-19","48","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-20","49","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-21","49","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-22","58","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-23","54","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-24","42","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-25","45","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-26","36","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-27","35","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-28","26","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-29","23","8"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-30","40","13"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-01-31","47","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-01","51","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-02","50","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-03","36","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-04","50","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-05","54","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-06","46","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-07","47","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-08","34","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-09","22","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-10","19","12"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-11","25","1"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-12","32","2"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-13","41","13"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-14","44","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-15","49","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-16","54","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-17","46","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-18","46","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-19","43","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-20","36","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-21","29","11"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-22","34","3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-23","40","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-24","31","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-25","41","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-26","38","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-27","37","9"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-02-28","43","11"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-01","56","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-02","57","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-03","48","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-04","52","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-05","53","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-06","52","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-07","52","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-08","34","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-09","32","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-10","47","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-11","52","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-12","56","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-13","61","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-14","66","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-15","65","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-16","62","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-17","55","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-18","53","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-19","52","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-20","50","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-21","53","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-22","52","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-23","38","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-24","48","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-25","54","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-26","53","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-27","56","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-28","57","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-29","61","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-30","57","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-03-31","58","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-01","54","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-02","47","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-03","59","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-04","64","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-05","63","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-06","61","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-07","60","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-08","42","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-09","36","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-10","46","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-11","51","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-12","60","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-13","60","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-14","61","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-15","58","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-16","42","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-17","36","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-18","46","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-19","55","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-20","59","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-21","63","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-22","66","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-23","56","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-24","62","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-25","58","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-26","63","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-27","66","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-28","72","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-29","73","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-04-30","72","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-01","66","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-02","50","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-03","65","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-04","67","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-05","56","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-06","52","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-07","50","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-08","55","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-09","55","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-10","61","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-11","64","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-12","72","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-13","75","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-14","80","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-15","72","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-16","72","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-17","63","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-18","60","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-19","60","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-20","55","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-21","67","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-22","71","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-23","69","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-24","70","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-25","71","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-26","69","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-27","73","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-28","63","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-29","66","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-30","72","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-05-31","74","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-01","76","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-02","79","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-03","79","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-04","78","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-05","79","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-06","83","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-07","83","60"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-08","85","65"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-09","86","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-10","80","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-11","81","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-12","81","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-13","80","61"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-14","81","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-15","77","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-16","80","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-17","79","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-18","80","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-19","78","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-20","77","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-21","78","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-22","79","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-23","77","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-24","73","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-25","79","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-26","84","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-27","89","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-28","92","62"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-29","89","62"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-06-30","85","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-01","88","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-02","83","63"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-03","89","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-04","88","62"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-05","81","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-06","79","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-07","80","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-08","81","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-09","87","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-10","84","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-11","75","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-12","74","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-13","78","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-14","77","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-15","77","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-16","71","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-17","75","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-18","73","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-19","75","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-20","78","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-21","77","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-22","67","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-23","75","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-24","80","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-25","74","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-26","74","58"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-27","69","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-28","67","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-29","73","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-30","77","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-07-31","79","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-01","73","58"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-02","74","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-03","79","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-04","75","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-05","79","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-06","65","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-07","70","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-08","76","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-09","75","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-10","76","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-11","72","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-12","77","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-13","81","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-14","83","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-15","77","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-16","84","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-17","82","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-18","75","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-19","78","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-20","81","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-21","74","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-22","69","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-23","73","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-24","65","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-25","58","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-26","65","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-27","64","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-28","72","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-29","75","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-30","71","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-08-31","68","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-01","72","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-02","78","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-03","76","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-04","77","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-05","78","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-06","76","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-07","71","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-08","57","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-09","60","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-10","60","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-11","60","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-12","63","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-13","71","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-14","69","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-15","67","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-16","74","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-17","73","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-18","72","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-19","72","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-20","73","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-21","69","53"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-22","57","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-23","65","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-24","71","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-25","66","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-26","56","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-27","54","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-28","59","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-29","68","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-09-30","70","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-01","69","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-02","67","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-03","62","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-04","52","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-05","53","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-06","64","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-07","66","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-08","64","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-09","50","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-10","36","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2013-10-11","48","29"
